Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change
2018-01-12,-0.55331,79.15999999999997,0.0,-0.7907499999999988,3.71,1.16,-8.82,3.92,1.14,-7.87,4.51,-0.22,-5.61,3.76,1.11,-8.57,4.22,-0.21,-6.34,4.89,2.54,-6.15,5.22,2.59,-6.58,32.35,-10.22,13.08,10.16,10.16,0.31,0.4929509577415552,0.5235589305884761,-0.0306079728469209,-3.04,11.01,-0.82,-1.29,2.33,-12.01,4.66,1.59,-12.11,17.3,-2.06,-11.42,4.6,1.13,-5.6
2018-01-16,-0.536368,-272.19,0.0,-0.6502499999999973,4.13,0.83,-7.58,4.35,0.79,-7.46,4.77,-0.67,-4.36,4.19,0.79,-7.52,4.82,0.07,-6.5,5.34,2.05,-4.92,4.48,3.08,-6.29,24.08,-1.71,23.78,11.66,11.66,0.3,0.4768539895890152,0.525010568493275,-0.0481565789042597,-1.63,9.3,-3.21,0.59,0.55,-13.18,2.84,2.62,-8.17,13.53,1.15,-7.37,6.3,0.38,-5.69
2018-01-17,-0.5189044,-199.73,0.0,-0.1137499999999992,3.14,1.49,-6.62,3.6,1.27,-6.36,4.52,-0.83,-3.68,3.25,1.41,-6.54,4.1,0.38,-5.56,5.48,2.58,-4.28,5.26,3.33,-5.16,21.44,4.43,24.3,11.91,11.91,0.32,0.4795067294083437,0.5369280432838879,-0.0574213138755441,-1.84,9.32,-1.42,-1.02,0.57,-12.26,2.2,2.45,-8.02,12.2,2.63,-6.04,6.05,0.64,-5.37
2018-01-18,-0.464976,178.74,0.0,-1.4257499999999983,2.18,2.0,-6.05,2.02,1.93,-5.28,4.34,-0.25,-3.17,2.2,1.94,-5.89,3.53,0.79,-5.04,4.41,3.35,-2.99,5.44,2.64,-4.27,25.27,1.52,20.68,12.22,12.22,0.31,0.4921944563091615,0.5301486262195721,-0.0379541699104106,-2.54,8.34,-0.4,-2.31,0.81,-11.57,1.33,3.6,-9.05,10.19,2.71,-4.73,6.26,0.95,-5.43
2018-01-19,-0.4431970999999999,-200.41,0.0,-0.945249999999998,2.47,1.79,-5.64,1.53,1.99,-4.45,4.52,-0.3,-2.72,2.34,1.79,-5.38,3.12,0.91,-3.87,5.3,2.4,-3.15,4.42,3.69,-4.48,26.33,-2.38,15.06,11.27,11.27,0.32,0.4966462897316075,0.5326434902673365,-0.0359972005357289,-1.81,7.93,-0.22,-3.11,1.44,-9.37,0.41,2.73,-7.16,10.74,1.53,-4.7,6.45,2.18,-5.25
2018-01-22,-0.40144723,-209.43,0.0,-1.4232499999999983,2.53,1.43,-6.06,1.5,1.68,-4.85,4.69,-0.65,-2.72,2.38,1.43,-5.79,3.07,0.38,-4.11,5.99,2.21,-3.83,7.49,1.42,-6.3,25.43,-1.92,13.86,11.03,11.03,0.31,0.4826744587899776,0.5330096779357575,-0.0503352191457798,2.78,7.58,-3.92,-2.0,1.42,-10.47,1.4,2.18,-8.09,8.61,1.93,-4.62,8.1,1.02,-5.57
2018-01-23,-0.3715704,245.43,0.0,-1.1414999999999993,1.68,2.52,-6.27,1.22,2.08,-4.2,4.37,-0.17,-2.95,1.64,2.39,-5.89,2.69,1.13,-4.94,6.15,2.31,-4.66,7.63,1.01,-6.67,37.08,-19.62,17.28,11.1,11.1,0.33,0.4829490325901028,0.5446715390496949,-0.061722506459592,2.27,8.37,-3.9,-3.02,4.46,-11.1,-0.73,3.71,-7.89,3.9,3.31,-1.63,7.15,2.42,-5.92
2018-01-24,-0.3395866999999999,-67.33000000000004,0.0,-2.549499999999998,0.67,2.47,-4.73,0.28,2.69,-3.65,3.26,0.42,-2.27,0.66,2.46,-4.53,2.11,1.17,-4.07,6.32,1.94,-5.1,7.41,0.92,-6.9,34.7,-15.28,14.41,11.47,11.47,0.34,0.486080776775992,0.5452764605971262,-0.0591956838211341,3.14,6.76,-3.07,-4.49,4.61,-10.16,-0.33,3.17,-8.4,5.75,3.6,1.9,7.13,1.69,-3.17
2018-01-25,-0.223606,-202.54,0.0,2.130250000000001,-0.06,3.21,-4.77,-0.57,3.82,-3.83,2.6,1.15,-2.63,-0.08,3.26,-4.6,1.68,2.0,-4.4,6.24,2.31,-5.25,6.34,1.06,-5.48,34.3,-3.88,12.02,11.58,11.58,0.36,0.4865469354935116,0.5083683796182705,-0.0218214441247589,3.77,8.08,0.33,-4.18,4.27,-10.05,-0.39,4.53,-8.28,4.4,7.03,0.57,5.12,3.5,-2.91
2018-01-26,-0.18417,22.659999999999968,0.0,1.316750000000002,0.56,2.17,-5.49,-0.13,3.08,-3.95,2.77,1.43,-2.85,0.46,2.32,-5.18,0.8,2.27,-3.77,6.74,1.95,-4.8,6.82,2.01,-5.68,38.72,-10.67,8.13,11.08,11.08,0.38,0.4811653338143297,0.502704086713524,-0.0215387528991942,3.24,8.57,-0.1,-3.71,3.47,-9.64,-0.44,3.43,-7.79,4.27,9.5,-1.41,5.46,4.23,-3.66
2018-01-29,-0.0991,207.37,0.0,-3.5842499999999986,-0.21,3.98,-4.98,-0.72,3.32,-3.64,2.49,1.93,-2.9,-0.27,3.81,-4.7,0.49,2.33,-3.27,6.22,1.8,-3.34,5.25,1.42,-6.11,23.77,3.67,12.7,13.84,13.84,0.34,0.4794772814590467,0.5087397211090039,-0.0292624396499571,2.24,4.56,0.41,-3.68,4.33,-9.19,-1.36,5.7,-6.74,6.41,13.87,-3.28,5.13,1.43,-4.19
2018-01-30,0.023051,-117.55,0.0,-0.9057499999999988,-0.79,4.39,-4.03,-1.5,3.65,-2.43,1.64,2.34,-2.3,-0.89,4.18,-3.69,-0.47,2.2,-1.9,4.63,1.86,-3.32,4.13,2.26,-7.05,29.09,-4.85,18.59,14.79,14.79,0.35,0.4803251774710202,0.493881769936726,-0.0135565924657058,-0.71,5.01,5.08,-4.02,4.24,-8.73,-1.86,5.81,-5.85,3.48,16.08,-2.79,4.17,2.58,-2.11
2018-01-31,0.070223,-111.14000000000004,0.0,-0.7432499999999986,-1.79,5.08,-4.0,-2.41,4.48,-2.75,0.52,4.05,-2.87,-1.85,4.89,-3.77,-0.47,2.8,-3.28,4.12,2.72,-4.3,2.79,3.23,-7.72,35.51,-3.73,21.08,13.54,13.54,0.34,0.4820408760645033,0.4890661685885082,-0.0070252925240049,-1.85,7.55,6.78,-3.79,4.22,-9.28,-4.41,6.54,-5.18,3.53,15.11,-4.3,3.02,4.2,-1.02
2018-02-01,0.1170479999999999,-48.43000000000001,0.0,-2.8947499999999997,-2.67,4.86,-4.2,-3.05,4.44,-3.14,0.23,4.07,-3.51,-2.68,4.73,-3.95,-1.35,3.19,-2.21,3.26,3.51,-5.54,2.96,3.32,-7.51,33.33,0.4,24.1,13.47,13.47,0.33,0.4877628431573513,0.5045708708497777,-0.0168080276924263,-3.5,5.28,7.05,-8.88,4.32,-5.62,-5.38,7.51,-5.56,2.25,14.41,-5.99,1.85,4.1,-1.44
2018-02-02,0.160378,-229.91000000000005,0.0,-2.84525,-3.64,5.41,-5.02,-4.63,5.34,-2.89,-0.75,4.57,-3.08,-3.76,5.34,-4.58,-2.57,3.83,-2.52,0.69,4.5,-3.76,0.11,4.05,-4.6,31.61,7.48,17.52,17.31,17.31,0.33,0.4854366619702318,0.5069333083908044,-0.0214966464205725,-1.82,3.9,4.98,-7.31,5.13,-9.33,-7.58,7.7,-5.18,-1.5,16.35,-4.77,1.0,4.48,-2.55
2018-02-05,0.270961,112.68,0.0,1.8167500000000012,-4.7,4.74,-2.99,-5.59,5.18,-0.63,-2.6,5.23,-0.61,-4.83,4.81,-2.49,-4.41,4.58,0.03,-2.52,4.85,0.14,-5.08,4.69,0.67,25.15,8.3,20.09,37.32,37.32,0.3,0.4728029303846355,0.485719205707875,-0.0129162753232395,-3.09,4.76,6.85,-11.34,5.72,-3.99,-8.6,6.71,-2.47,-2.08,17.23,-5.7,0.07,5.01,-1.63
2018-02-06,0.3032785,-222.99,0.0,-0.4535,-7.63,5.6,0.07,-7.72,5.37,2.22,-5.13,5.69,2.49,-7.61,5.53,0.53,-6.68,4.76,2.83,-2.91,4.76,0.9,-2.89,4.72,-1.53,14.55,11.43,27.04,29.98,29.98,0.29,0.4754716192514565,0.4864474221239884,-0.0109758028725318,-6.31,5.3,11.79,-13.74,4.45,-0.93,-10.04,8.15,-0.39,-5.06,17.81,-2.55,-3.26,6.03,0.59
2018-02-07,0.3335802,-273.82,0.0,-2.810499999999999,-6.05,4.8,-1.67,-5.15,3.84,0.42,-3.19,4.84,0.49,-5.87,4.63,-1.24,-4.96,4.61,0.62,-2.83,4.28,0.71,-3.96,4.54,-0.34,17.34,20.71,27.52,27.73,27.73,0.27,0.4765517535162692,0.4877453103006934,-0.0111935567844241,-3.98,2.44,9.19,-9.72,1.39,-2.62,-8.58,7.66,-2.76,-6.72,17.32,-2.84,-2.35,3.26,-0.16
2018-02-08,0.361879,-81.63,0.0,0.2372499999999998,-7.63,4.15,0.45,-6.8,3.36,3.31,-4.11,4.74,1.94,-7.44,4.04,0.98,-6.18,4.75,1.95,-5.84,4.35,3.93,-5.64,3.68,2.27,22.54,28.21,19.27,33.46,33.46,0.28,0.4650799849450456,0.4957823389972232,-0.0307023540521776,-1.02,-1.26,9.38,-10.86,-0.89,1.94,-9.74,6.88,-1.27,-10.12,15.78,-0.63,-3.19,4.79,-0.15
2018-02-09,0.3881854999999999,-260.62,0.0,-1.4535,-8.82,3.71,1.86,-7.87,3.92,4.51,-5.61,4.51,4.14,-8.57,3.76,2.32,-6.34,4.22,2.51,-6.15,4.89,4.8,-6.26,3.98,2.16,13.08,32.35,23.14,29.06,29.06,0.29,0.4791260432684693,0.4929509577415552,-0.0138249144730859,-0.82,-3.04,9.25,-12.01,-1.29,2.58,-12.11,4.66,1.73,-11.42,17.3,2.44,-5.6,4.6,1.11
2018-02-12,0.4539463999999999,-45.88,0.0,-1.1377499999999994,-7.62,3.64,0.53,-6.98,3.85,3.81,-4.51,4.8,3.26,-7.46,3.71,1.13,-6.06,4.64,2.36,-5.38,5.26,3.77,-6.58,5.22,0.17,15.51,33.26,17.66,25.61,25.61,0.22,0.474126424185188,0.4777850233148202,-0.0036585991296322,-1.14,-4.05,9.4,-11.32,-1.26,2.47,-10.12,5.4,-0.18,-10.46,15.69,0.64,-5.85,4.81,1.55
2018-02-13,0.4697762,77.19999999999999,0.0,-0.598500000000001,-7.58,4.13,-0.41,-7.46,4.35,2.81,-4.36,4.77,2.57,-7.52,4.19,0.22,-6.5,4.82,2.45,-4.92,5.34,3.07,-6.29,4.48,0.23,23.78,24.08,17.37,24.97,24.97,0.27,0.474783303652247,0.4768539895890152,-0.0020706859367682,-3.21,-1.63,8.65,-13.18,0.59,1.15,-8.17,2.84,-0.41,-7.37,13.53,0.24,-5.69,6.3,0.69
2018-02-14,0.4823552,-272.43,0.0,1.4872500000000013,-6.62,3.14,-1.13,-6.36,3.6,1.91,-3.68,4.52,3.12,-6.54,3.25,-0.54,-5.56,4.1,1.33,-4.28,5.48,1.36,-5.16,5.26,-1.53,24.3,21.44,17.58,19.26,19.26,0.29,0.4574899444410272,0.4795067294083437,-0.0220167849673165,-1.42,-1.84,5.98,-12.26,-1.02,1.33,-8.02,2.2,-2.14,-6.04,12.2,0.3,-5.37,6.05,0.06
2018-02-15,0.4916884,-231.32,0.0,-1.7834999999999996,-6.05,2.18,-1.31,-5.28,2.02,1.3,-3.17,4.34,2.46,-5.89,2.2,-0.8,-5.04,3.53,1.05,-2.99,4.41,0.11,-4.27,5.44,-2.22,20.68,25.27,18.98,19.13,19.13,0.31,0.4798509413159304,0.4921944563091615,-0.012343514993231,-0.4,-2.54,4.28,-11.57,-2.31,0.77,-9.05,1.33,-1.11,-4.73,10.19,-2.28,-5.43,6.26,-0.42
2018-02-16,0.4977792,-80.82,0.0,-1.3837500000000005,-5.64,2.47,-1.79,-4.45,1.53,0.36,-2.72,4.52,1.6,-5.38,2.34,-1.38,-3.87,3.12,-0.16,-3.15,5.3,-0.18,-4.48,4.42,-2.78,15.06,26.33,21.92,19.46,19.46,0.29,0.4847138536975446,0.4966462897316075,-0.0119324360340629,-0.22,-1.81,4.72,-9.37,-3.11,-1.54,-7.16,0.41,0.07,-4.7,10.74,-0.64,-5.25,6.45,-0.34
2018-02-20,0.490666,-366.47,0.0,-1.631999999999999,-6.27,1.68,-2.56,-4.2,1.22,-0.4,-2.95,4.37,0.0,-5.89,1.64,-2.11,-4.94,2.69,-0.02,-4.66,6.15,-0.72,-6.3,7.49,-1.87,14.41,34.7,22.37,20.6,20.6,0.26,0.4766502510776319,0.4829490325901028,-0.0062987815124709,-3.9,2.27,7.41,-11.1,-3.02,-3.08,-7.89,-0.73,-2.34,-1.63,3.9,-4.2,-5.92,7.15,0.03
2018-02-21,0.4814739999999999,-80.45999999999998,0.0,-0.9472500000000004,-4.73,0.67,-3.33,-3.65,0.28,-0.61,-2.27,3.26,-0.6,-4.53,0.66,-2.8,-4.07,2.11,-1.02,-5.1,6.32,-0.43,-6.67,7.63,-1.31,12.02,34.3,31.15,20.02,20.02,0.3,0.474682662039317,0.486080776775992,-0.011398114736675,-3.07,3.14,4.63,-10.16,-4.49,-2.76,-8.4,-0.33,0.11,1.9,5.75,-8.26,-3.17,7.13,-3.67
2018-02-22,0.469339,114.64,0.0,-0.2487499999999986,-4.77,-0.06,-4.13,-3.83,-0.57,-1.73,-2.63,2.6,-1.28,-4.6,-0.08,-3.64,-4.4,1.68,-1.62,-5.25,6.24,-2.09,-6.9,7.41,-3.29,8.13,38.72,36.43,18.72,18.72,0.33,0.4797370209228678,0.4865469354935116,-0.0068099145706437,0.33,3.77,-1.9,-10.05,-4.18,-4.7,-8.28,-0.39,-2.24,0.57,4.4,-10.71,-2.91,5.12,-4.51
2018-02-23,0.45426,-13.389999999999986,0.0,2.542,-5.49,0.56,-4.45,-3.95,-0.13,-2.43,-2.85,2.77,-2.26,-5.18,0.46,-4.04,-3.77,0.8,-2.36,-4.8,6.74,-4.87,-5.48,6.34,-4.48,12.7,23.77,26.48,16.49,16.49,0.35,0.4823813249875632,0.4811653338143297,0.0012159911732335,-0.1,3.24,-2.6,-9.64,-3.71,-5.02,-7.79,-0.44,-2.87,-1.41,4.27,-9.53,-3.66,5.46,-5.67
2018-02-26,0.391983,-260.97,0.0,3.4520000000000004,-4.98,-0.21,-5.5,-3.64,-0.72,-3.24,-2.9,2.49,-3.06,-4.7,-0.27,-5.03,-3.27,0.49,-2.97,-3.34,6.22,-4.19,-5.68,6.82,-3.11,21.08,35.51,10.82,15.8,15.8,0.33,0.4746689911565179,0.4794772814590467,-0.0048082903025288,0.41,2.24,-1.25,-9.19,-3.68,-7.13,-6.74,-1.36,-2.35,-3.28,6.41,-12.23,-4.19,5.13,-5.7
2018-02-27,0.366453,-133.39,0.0,-1.63325,-4.03,-0.79,-3.88,-2.43,-1.5,-2.45,-2.3,1.64,-2.04,-3.69,-0.89,-3.6,-1.9,-0.47,-2.84,-3.32,4.63,-3.97,-6.11,5.25,-2.39,24.1,33.33,6.76,18.59,18.59,0.37,0.4748450367214791,0.4803251774710202,-0.005480140749541,5.08,-0.71,-2.76,-8.73,-4.02,-5.35,-5.85,-1.86,-0.6,-2.79,3.48,-8.32,-2.11,4.17,-5.79
2018-02-28,0.3386369999999999,-161.48,0.0,0.3635000000000009,-4.0,-1.79,-2.59,-2.75,-2.41,-1.68,-2.87,0.52,-2.35,-3.77,-1.85,-2.42,-3.28,-0.47,-2.18,-4.3,4.12,-3.32,-7.05,4.13,-0.2,17.52,31.61,6.94,19.85,19.85,0.39,0.4792178792065892,0.4820408760645033,-0.002822996857914,6.78,-1.85,-3.51,-9.28,-3.79,-4.84,-5.18,-4.41,-0.79,-4.3,3.53,-8.59,-1.02,3.02,-5.65
2018-03-01,0.308527,246.97,0.0,3.190000000000001,-4.2,-2.67,-1.66,-3.14,-3.05,-0.47,-3.51,0.23,-1.64,-3.95,-2.68,-1.5,-2.21,-1.35,-2.53,-5.54,3.26,-1.17,-7.72,2.79,1.34,20.09,25.15,7.19,22.47,22.47,0.42,0.4854319353362681,0.4877628431573513,-0.0023309078210831,7.05,-3.5,-2.25,-5.62,-8.88,-4.02,-5.56,-5.38,1.19,-5.99,2.25,-5.87,-1.44,1.85,-5.36
2018-03-02,0.280574,193.6,0.0,3.1677500000000016,-5.02,-3.64,-0.56,-2.89,-4.63,0.06,-3.08,-0.75,-1.3,-4.58,-3.76,-0.48,-2.52,-2.57,-1.15,-3.76,0.69,-1.96,-7.51,2.96,0.84,27.04,14.55,5.26,19.59,19.59,0.41,0.4851809482592592,0.4854366619702318,-0.0002557137109726,4.98,-1.82,0.75,-9.33,-7.31,-2.57,-5.18,-7.58,3.32,-4.77,-1.5,-2.26,-2.55,1.0,-2.79
2018-03-05,0.2085832,-230.61,0.0,2.768,-2.99,-4.7,-1.15,-0.63,-5.59,-1.55,-0.61,-2.6,-2.1,-2.49,-4.83,-1.29,0.03,-4.41,-3.03,0.14,-2.52,-2.15,-4.6,0.11,1.24,27.52,17.34,3.33,18.73,18.73,0.36,0.4837594761502405,0.4728029303846355,0.010956545765605,6.85,-3.09,0.1,-3.99,-11.34,-2.51,-2.47,-8.6,2.48,-5.7,-2.08,-5.43,-1.63,0.07,-2.75
2018-03-06,0.1871962999999999,424.01,0.0,0.8025000000000002,0.07,-7.63,0.74,2.22,-7.72,-0.58,2.49,-5.13,-1.98,0.53,-7.61,0.39,2.83,-6.68,-2.58,0.9,-2.91,-1.75,0.67,-5.08,1.73,19.27,22.54,3.55,18.36,18.36,0.4,0.4850258639230436,0.4754716192514565,0.0095542446715871,11.79,-6.31,0.4,-0.93,-13.74,0.12,-0.39,-10.04,5.63,-2.55,-5.06,-2.62,0.59,-3.26,-0.57
2018-03-07,0.1669359,157.51,0.0,1.4854999999999996,-1.67,-6.05,0.36,0.42,-5.15,-1.23,0.49,-3.19,-1.35,-1.24,-5.87,0.02,0.62,-4.96,-1.72,0.71,-2.83,-2.99,-1.53,-2.89,1.47,23.14,13.08,8.28,17.76,17.76,0.41,0.4888095044036546,0.4765517535162692,0.0122577508873853,9.19,-3.98,-0.66,-2.62,-9.72,-0.24,-2.76,-8.58,5.68,-2.84,-6.72,-4.41,-0.16,-2.35,-1.38
2018-03-08,0.1477939999999999,-14.990000000000007,0.0,-2.051,0.45,-7.63,-0.12,3.31,-6.8,-2.42,1.94,-4.11,-2.02,0.98,-7.44,-0.58,1.95,-6.18,-2.1,3.93,-5.84,-3.02,-0.34,-3.96,2.01,17.66,15.51,6.82,16.54,16.54,0.43,0.4896179571115995,0.4650799849450456,0.0245379721665539,9.38,-1.02,-0.52,1.94,-10.86,-1.9,-1.27,-9.74,3.91,-0.63,-10.12,-6.65,-0.15,-3.19,-1.26
2018-03-09,0.1297635,215.88,0.0,1.0697500000000009,1.86,-8.82,0.58,4.51,-7.87,-2.04,4.14,-5.61,-1.9,2.32,-8.57,0.06,2.51,-6.34,-1.71,4.8,-6.15,-2.75,2.27,-5.64,2.82,17.37,23.78,5.54,14.64,14.64,0.45,0.4923449762121097,0.4791260432684693,0.0132189329436404,9.25,-0.82,1.9,2.58,-12.01,-0.68,1.73,-12.11,5.65,2.44,-11.42,-6.3,1.11,-5.6,-0.34
2018-03-12,0.0828806,182.94,0.0,2.4672500000000004,0.53,-7.62,0.59,3.81,-6.98,-2.3,3.26,-4.51,-2.18,1.13,-7.46,0.02,2.36,-6.06,-1.64,3.77,-5.38,-3.33,2.16,-6.26,2.8,17.58,24.3,6.1,15.78,15.78,0.43,0.4834641236102042,0.474126424185188,0.0093376994250161,9.4,-1.14,1.47,2.47,-11.32,-0.43,-0.18,-10.12,5.85,0.64,-10.46,-7.22,1.55,-5.85,-0.73
2018-03-13,0.0704458,279.76,0.0,-0.1582499999999985,-0.41,-7.58,1.67,2.81,-7.46,-0.45,2.57,-4.36,-1.61,0.22,-7.52,1.22,2.45,-6.5,-1.07,3.07,-4.92,-2.5,0.17,-6.58,4.38,18.98,20.68,6.43,16.35,16.35,0.42,0.4865989279599932,0.474783303652247,0.0118156243077461,8.65,-3.21,3.0,1.15,-13.18,2.19,-0.41,-8.17,6.43,0.24,-7.37,-9.09,0.69,-5.69,1.81
2018-03-14,0.0597008,491.24,0.0,-0.6507499999999997,-1.13,-6.62,1.85,1.91,-6.36,0.09,3.12,-3.68,-2.64,-0.54,-6.54,1.46,1.33,-5.56,-0.6,1.36,-4.28,-2.13,0.23,-6.29,4.22,21.92,15.06,15.48,17.23,17.23,0.42,0.4906575905581485,0.4574899444410272,0.0331676461171213,5.98,-1.42,2.87,1.33,-12.26,2.2,-2.14,-8.02,8.51,0.3,-6.04,-9.84,0.06,-5.37,2.23
2018-03-15,0.0506396,205.8,0.0,2.85875,-1.31,-6.05,0.82,1.3,-5.28,-0.29,2.46,-3.17,-2.73,-0.8,-5.89,0.58,1.05,-5.04,-0.65,0.11,-2.99,-1.57,-1.53,-5.16,4.05,23.29,13.86,11.23,16.59,16.59,0.44,0.4900298679949242,0.4798509413159304,0.0101789266789938,4.28,-0.4,3.29,0.77,-11.57,2.58,-1.11,-9.05,6.85,-2.28,-4.73,-9.63,-0.42,-5.43,1.32
2018-03-16,0.0432608,209.1,0.0,1.6285000000000007,-1.79,-5.64,0.86,0.36,-4.45,0.12,1.6,-2.72,-2.49,-1.38,-5.38,0.69,-0.16,-3.87,-0.41,-0.18,-3.15,-0.83,-2.22,-4.27,4.02,20.39,17.28,14.09,15.8,15.8,0.45,0.4947992636067507,0.4847138536975446,0.010085409909206,4.72,-0.22,1.07,-1.54,-9.37,2.48,0.07,-7.16,4.84,-0.64,-4.7,-9.86,-0.34,-5.25,0.24
2018-03-19,0.0307896,-55.01000000000002,0.0,-1.7744999999999993,-2.82,-6.06,3.9,0.21,-4.85,1.61,0.87,-2.72,-1.84,-2.25,-5.79,3.42,-0.84,-4.11,1.52,-1.2,-3.83,0.63,-2.78,-4.48,5.43,22.37,14.41,7.51,19.02,19.02,0.45,0.4888246011664571,0.4726433593865778,0.0161812417798792,7.96,-3.92,-1.38,-2.41,-10.47,4.11,-3.02,-8.09,10.84,-3.79,-4.62,1.31,-1.21,-5.57,0.73
2018-03-20,0.02932,146.52,0.0,-0.8915,-2.56,-6.27,3.79,-0.4,-4.2,2.15,0.0,-2.95,-0.77,-2.11,-5.89,3.44,-0.02,-4.94,1.92,-0.72,-4.66,0.24,-1.87,-6.3,5.18,31.15,12.02,-3.41,18.2,18.2,0.47,0.4928870692044912,0.4766502510776319,0.0162368181268593,7.41,-3.9,-0.81,-3.08,-11.1,5.04,-2.34,-7.89,11.34,-4.2,-1.63,2.65,0.03,-5.92,-2.62
2018-03-21,0.029126,174.98000000000002,0.0,2.0950000000000006,-3.33,-4.73,4.68,-0.61,-3.65,2.81,-0.6,-2.27,-0.29,-2.8,-4.53,4.29,-1.02,-4.07,2.64,-0.43,-5.1,-0.45,-1.31,-6.67,4.58,36.43,8.13,-2.49,17.86,17.86,0.56,0.5018137200937834,0.474682662039317,0.0271310580544664,4.63,-3.07,1.92,-2.76,-10.16,6.7,0.11,-8.4,9.63,-8.26,1.9,2.56,-3.67,-3.17,-2.17
2018-03-22,0.030208,-16.72999999999996,0.0,0.0092500000000004,-4.13,-4.77,6.42,-1.73,-3.83,4.76,-1.28,-2.63,1.28,-3.64,-4.6,6.03,-1.62,-4.4,3.58,-2.09,-5.25,1.17,-3.29,-6.9,6.46,26.48,12.7,-7.46,23.34,23.34,0.6,0.5032816149923739,0.4797370209228678,0.023544594069506,-1.9,0.33,4.52,-4.7,-10.05,11.22,-2.24,-8.28,12.58,-10.71,0.57,5.88,-4.51,-2.91,0.58
2018-03-23,0.032566,-37.70999999999998,0.0,-0.3397499999999994,-4.45,-5.49,7.27,-2.43,-3.95,4.53,-2.26,-2.85,2.3,-4.04,-5.18,6.7,-2.36,-3.77,4.28,-4.87,-4.8,2.21,-4.48,-5.48,6.66,23.72,18.59,-2.8,24.87,24.87,0.58,0.5100217967966043,0.4823813249875632,0.027640471809041,-2.6,-0.1,5.41,-5.02,-9.64,9.7,-2.87,-7.79,15.39,-9.53,-1.41,7.64,-5.67,-3.66,2.1
2018-03-26,0.047314,39.89999999999998,0.0,-1.978,-5.5,-4.98,7.12,-3.24,-3.64,4.34,-3.06,-2.9,2.85,-5.03,-4.7,6.54,-2.97,-3.27,3.94,-4.19,-3.34,0.37,-3.11,-5.68,4.25,10.82,21.08,-1.46,21.03,21.03,0.53,0.5027124001365647,0.4746689911565179,0.0280434089800468,-1.25,0.41,3.45,-7.13,-9.19,9.51,-2.35,-6.74,11.6,-12.23,-3.28,7.07,-5.7,-4.19,0.56
2018-03-27,0.054797,248.55,0.0,1.8917500000000007,-3.88,-4.03,6.02,-2.45,-2.43,3.86,-2.04,-2.3,2.32,-3.6,-3.69,5.6,-2.84,-1.9,4.38,-3.97,-3.32,1.79,-2.39,-6.11,5.88,6.76,24.1,0.45,22.5,22.5,0.56,0.4993985493405282,0.4748450367214791,0.024553512619049,-2.76,5.08,1.87,-5.35,-8.73,9.27,-0.6,-5.85,12.61,-8.32,-2.79,1.8,-5.79,-2.11,-0.2
2018-03-28,0.0635689999999999,-34.21000000000001,0.0,-0.45975,-2.59,-4.0,6.49,-1.68,-2.75,4.73,-2.35,-2.87,3.55,-2.42,-3.77,6.15,-2.18,-3.28,4.93,-3.32,-4.3,2.36,-0.2,-7.05,5.03,6.94,17.52,6.85,22.87,22.87,0.61,0.5101045392231316,0.4792178792065892,0.0308866600165423,-3.51,6.78,1.43,-4.84,-9.28,8.6,-0.79,-5.18,14.0,-8.59,-4.3,4.49,-5.65,-1.02,-0.18
2018-03-29,0.0736329999999999,-150.77999999999997,0.0,-4.119249999999999,-1.66,-4.2,6.42,-0.47,-3.14,4.24,-1.64,-3.51,3.76,-1.5,-3.95,6.0,-2.53,-2.21,4.82,-1.17,-5.54,1.02,1.34,-7.72,4.32,7.19,20.09,-2.56,19.97,19.97,0.61,0.5075914771605405,0.4854319353362681,0.0221595418242724,-2.25,7.05,0.36,-4.02,-5.62,8.95,1.19,-5.56,12.26,-5.87,-5.99,-0.88,-5.36,-1.44,0.0
2018-04-03,0.121333,-317.74,0.0,-1.3647500000000004,-0.56,-5.02,6.97,0.06,-2.89,4.9,-1.3,-3.08,4.03,-0.48,-4.58,6.55,-1.15,-2.52,4.97,-1.96,-3.76,1.71,0.84,-7.51,4.07,3.33,27.52,-6.44,21.1,21.1,0.6,0.4801333274161511,0.4851809482592592,-0.0050476208431081,0.75,4.98,-0.65,-2.57,-9.33,8.56,3.32,-5.18,14.22,-2.26,-4.77,-2.61,-2.79,-2.55,-1.21
